Data,Cidade, Condicao_do_Tempo_Prevista,Temperatura_Tendencia,Temperatura_Minima,Temperatura_Maxima,Vento_Velocidade_Minima,Vento_Velocidade_Maxima,Vento_Direcao,Vento_Intensidade
06/09/2022,Alenquer - PA,Claro a nublado com pancadas de chuva isoladas entre o final da tarde e o inicio da noite,Estavel,25,33,55,95,E - SE,Fracos/Moderados
07/09/2022,Alenquer - PA,Claro a nublado com pancadas de chuva isoladas entre o final da tarde e o inicio da noite,Estavel,24,32,55,95,E - SE,Fracos/Moderados
08/09/2022,Alenquer - PA,Claro a nublado com pancadas de chuva e trovoadas isoladas a tarde e a noite,Estavel,23,33,55,95,E - SE,Fracos/Moderados
09/09/2022,Alenquer - PA,Claro a nublado,Estavel,23,34,50,95,NE - E,Fracos/Moderados
10/09/2022,Alenquer - PA,Claro a nublado,Estavel,23,34,50,95,NE - E,Fracos/Moderados
11/09/2022,Alenquer - PA,Claro a nublado,Estavel,24,34,50,95,E - NE,Fracos/Moderados
12/09/2022,Alenquer - PA,Claro a nublado com pancadas de chuva isoladas a tarde,Estavel,24,33,55,95,E - NE,Fracos/Moderados
13/09/2022,Alenquer - PA,Claro a nublado com pancadas de chuva e trovoadas isoladas a noite,Estavel,25,33,60,100,SE - NE,Fracos/Moderados
14/09/2022,Alenquer - PA,Claro a nublado com pancadas de chuva e trovoadas isoladas a noite,Estavel,25,33,60,100,SE - NE,Fracos/Moderados
15/09/2022,Alenquer - PA,Claro a nublado com pancadas de chuva e trovoadas a noite,Estavel,25,32,60,100,SE - NE,Fracos/Moderados
16/09/2022,Alenquer - PA,Poucas nuvens a nublado com pancadas de chuva e trovoadas a noite,Estavel,25,32,60,100,SE - NE,Fracos/Moderados
17/09/2022,Alenquer - PA,Nublado a parcialmente nublado com pancadas de chuva e trovoadas pela manha e a noite,Estavel,25,32,60,100,SE - NE,Fracos/Moderados
18/09/2022,Alenquer - PA,Poucas nuvens a nublado com pancadas de chuva e trovoadas a noite,Estavel,25,32,60,100,SE - NE,Fracos/Moderados
19/09/2022,Alenquer - PA,Poucas nuvens a nublado com pancadas de chuva e trovoadas isoladas a noite,Estavel,25,32,60,100,SE - E,Fracos/Moderados
20/09/2022,Alenquer - PA,Claro a nublado,Estavel,24,33,55,95,E - NE,Fracos/Moderados
21/09/2022,Alenquer - PA,Claro a nublado com pancadas de chuva isoladas a tarde,Estavel,24,33,55,95,E - NE,Fracos/Moderados
22/09/2022,Alenquer - PA,Claro a nublado com pancadas de chuva isoladas a tarde,Estavel,24,33,55,95,E - NE,Fracos/Moderados
23/09/2022,Alenquer - PA,Claro a parcialmente nublado,Estavel,23,33,55,95,E - NE,Fracos/Moderados
24/09/2022,Alenquer - PA,Claro a parcialmente nublado,Estavel,24,33,50,95,E - NE,Fracos/Moderados
25/09/2022,Alenquer - PA,Poucas nuvens a nublado,Estavel,24,32,55,95,E - NE,Fracos/Moderados
26/09/2022,Alenquer - PA,Poucas nuvens a nublado com pancadas de chuva isoladas a tarde e a noite,Estavel,24,32,55,95,E - NE,Fracos/Moderados
27/09/2022,Alenquer - PA,Poucas nuvens a nublado,Estavel,24,33,55,95,E - NE,Fracos/Moderados
28/09/2022,Alenquer - PA,Poucas nuvens a nublado,Estavel,24,33,55,95,E - NE,Fracos/Moderados
29/09/2022,Alenquer - PA,Poucas nuvens a nublado com pancadas de chuva e trovoadas isoladas a tarde e a noite,Estavel,24,33,55,100,E - NE,Fracos/Moderados
01/09/2022,Almeirim - PA,Poucas nuvens a parcialmente nublado com pancadas de chuva e trovoadas isoladas a tarde e a noite,Estavel,24,33,50,85,NE,Fracos
02/09/2022,Almeirim - PA,Parcialmente nublado a nublado com pancadas de chuva e trovoadas isoladas a tarde,Estavel,24,34,55,90,NE,Fracos/Moderados
03/09/2022,Almeirim - PA,Poucas nuvens a nublado,Estavel,24,33,55,90,NE,Fracos/Moderados
04/09/2022,Almeirim - PA,Poucas nuvens a parcialmente nublado,Estavel,24,34,55,90,NE,Fracos/Moderados
05/09/2022,Almeirim - PA,Poucas nuvens a parcialmente nublado,Estavel,24,33,50,90,NE,Fracos/Moderados
06/09/2022,Almeirim - PA,Poucas nuvens a nublado com pancadas de chuva isoladas entre o final da tarde e o inicio da noite,Estavel,23,35,50,95,E - SE,Fracos/Moderados
07/09/2022,Almeirim - PA,Claro a nublado,Estavel,23,34,50,95,E - SE,Fracos/Moderados
08/09/2022,Almeirim - PA,Claro a nublado com pancadas de chuva isoladas a tarde,Estavel,23,34,50,95,E - SE,Fracos/Moderados
09/09/2022,Almeirim - PA,Claro a nublado com pancadas de chuva isoladas a tarde,Estavel,23,34,50,95,E - SE,Fracos/Moderados
10/09/2022,Almeirim - PA,Claro a parcialmente nublado,Estavel,23,35,45,95,E - SE,Fracos/Moderados
11/09/2022,Almeirim - PA,Claro a nublado,Estavel,23,35,45,95,E - NE,Fracos/Moderados
12/09/2022,Almeirim - PA,Claro a nublado com chuva e trovoadas a tarde,Declinio,23,33,55,95,E - NE,Fracos/Moderados
13/09/2022,Almeirim - PA,Claro a nublado com pancadas de chuva e trovoadas isoladas a noite,Estavel,25,33,60,100,SE - NE,Fracos/Moderados
14/09/2022,Almeirim - PA,Claro a nublado com pancadas de chuva e trovoadas isoladas a noite,Estavel,25,33,60,100,SE - NE,Fracos/Moderados
15/09/2022,Almeirim - PA,Claro a nublado com pancadas de chuva e trovoadas a noite,Estavel,25,32,60,100,SE - NE,Fracos/Moderados
16/09/2022,Almeirim - PA,Poucas nuvens a nublado com pancadas de chuva e trovoadas a noite,Estavel,25,32,60,100,SE - NE,Fracos/Moderados
17/09/2022,Almeirim - PA,Nublado a parcialmente nublado com pancadas de chuva e trovoadas pela manha e a noite,Estavel,25,32,60,100,SE - NE,Fracos/Moderados
18/09/2022,Almeirim - PA,Poucas nuvens a nublado com pancadas de chuva e trovoadas a noite,Estavel,25,32,60,100,SE - NE,Fracos/Moderados
19/09/2022,Almeirim - PA,Poucas nuvens a nublado com pancadas de chuva e trovoadas isoladas a noite,Estavel,25,32,60,100,SE - E,Fracos/Moderados
20/09/2022,Almeirim - PA,Claro a nublado com pancadas de chuva isoladas a tarde,Estavel,23,35,45,95,E - NE,Fracos/Moderados
21/09/2022,Almeirim - PA,Claro a nublado com pancadas de chuva isoladas a tarde,Estavel,23,35,45,95,E - NE,Fracos/Moderados
22/09/2022,Almeirim - PA,Claro a nublado,Estavel,24,35,45,95,E - NE,Fracos/Moderados
23/09/2022,Almeirim - PA,Claro a parcialmente nublado,Estavel,23,34,45,95,E - NE,Fracos/Moderados
24/09/2022,Almeirim - PA,Claro a parcialmente nublado,Estavel,23,34,45,95,E - NE,Fracos/Moderados
25/09/2022,Almeirim - PA,Claro a nublado,Estavel,24,33,55,95,E - NE,Fracos/Moderados
26/09/2022,Almeirim - PA,Claro a nublado com pancadas de chuva isoladas a tarde e a noite,Estavel,24,33,55,95,E - NE,Fracos/Moderados
27/09/2022,Almeirim - PA,Claro a nublado,Estavel,24,33,55,95,E - NE,Fracos/Moderados
28/09/2022,Almeirim - PA,Claro a nublado,Estavel,24,33,55,95,E - NE,Fracos/Moderados
29/09/2022,Almeirim - PA,Claro a nublado com pancadas de chuva e trovoadas a tarde e a noite,Estavel,24,33,55,95,E - NE,Fracos/Moderados
01/09/2022,Alta Floresta D'Oeste - RO,Poucas nuvens,Declinio,22,32,40,85,N,Fracos
02/09/2022,Alta Floresta D'Oeste - RO,Poucas nuvens,Declinio,22,32,40,85,N,Fracos
03/09/2022,Alta Floresta D'Oeste - RO,Poucas nuvens,Declinio,22,32,40,85,N,Fracos
04/09/2022,Alta Floresta D'Oeste - RO,Poucas nuvens,Declinio,22,32,40,85,N,Fracos
05/09/2022,Alta Floresta D'Oeste - RO,Poucas nuvens,Declinio,22,32,40,85,N,Fracos
06/09/2022,Alta Floresta D'Oeste - RO,Poucas nuvens,Declinio,22,32,40,85,N,Fracos
07/09/2022,Alta Floresta D'Oeste - RO,Claro a parcialmente nublado,Declinio,21,35,40,85,N,Fracos
08/09/2022,Alta Floresta D'Oeste - RO,Claro a parcialmente nublado,Declinio,21,35,40,85,N,Fracos
09/09/2022,Alta Floresta D'Oeste - RO,Claro a parcialmente nublado,Declinio,21,35,40,85,N,Fracos
10/09/2022,Alta Floresta D'Oeste - RO,Claro a parcialmente nublado,Declinio,24,35,35,80,N,Fracos
11/09/2022,Alta Floresta D'Oeste - RO,Claro a parcialmente nublado,Declinio,24,35,35,80,N,Fracos
12/09/2022,Alta Floresta D'Oeste - RO,Claro a parcialmente nublado,Declinio,24,36,35,75,N,Fracos
13/09/2022,Alta Floresta D'Oeste - RO,Claro a poucas nuvens,Declinio,23,35,40,85,N,Fracos
14/09/2022,Alta Floresta D'Oeste - RO,Poucas nuvens,Estavel,23,34,40,85,NE,Fracos
15/09/2022,Alta Floresta D'Oeste - RO,Poucas nuvens,Estavel,23,34,40,85,NE,Fracos
16/09/2022,Alta Floresta D'Oeste - RO,Poucas nuvens a parcialmente nublado com possibilidade de chuva em areas isoladas ao inicio da noite,Estavel,23,33,40,80,SE,Fracos
17/09/2022,Alta Floresta D'Oeste - RO,Poucas nuvens com possibilidade de chuva em areas isoladas ao inicio da noite,Estavel,24,34,40,80,SE,Fracos
18/09/2022,Alta Floresta D'Oeste - RO,Poucas nuvens,Estavel,24,36,40,75,SE,Fracos
19/09/2022,Alta Floresta D'Oeste - RO,Poucas nuvens,Estavel,25,37,35,75,SE,Fracos
20/09/2022,Alta Floresta D'Oeste - RO,Claro a poucas nuvens,Estavel,25,36,35,75,SE,Fracos
21/09/2022,Alta Floresta D'Oeste - RO,Claro a poucas nuvens,Estavel,25,36,35,75,SE,Fracos
22/09/2022,Alta Floresta D'Oeste - RO,Poucas nuvens,Estavel,25,36,40,75,SE,Fracos
23/09/2022,Alta Floresta D'Oeste - RO,Poucas nuvens com pancadas de chuva isoladas ao inicio da noite,Estavel,24,36,40,90,SE,Fracos
24/09/2022,Alta Floresta D'Oeste - RO,Poucas nuvens com pancadas de chuva isoladas ao inicio da noite,Estavel,24,36,40,90,SE,Fracos
25/09/2022,Alta Floresta D'Oeste - RO,Poucas nuvens com pancadas de chuva isoladas ao inicio da noite,Estavel,24,36,40,90,SE,Fracos
27/09/2022,Alta Floresta D'Oeste - RO,Parcialmente nublado a nublado com pancadas de chuva e trovoadas isoladas,Estavel,22,35,40,95,N - NE,Fracos
28/09/2022,Alta Floresta D'Oeste - RO,Parcialmente nublado a nublado com pancadas de chuva e trovoadas isoladas,Estavel,23,36,45,95,NW - N,Fracos
29/09/2022,Alta Floresta D'Oeste - RO,Nublado a encoberto com pancadas de chuva e trovoadas,Declinio,22,29,60,100,SE - S,Fracos/Moderados
01/09/2022,Altamira - PA,Poucas nuvens a parcialmente nublado com pancadas de chuva e trovoadas isoladas a tarde e a noite,Estavel,24,33,50,85,NE,Fracos
02/09/2022,Altamira - PA,Parcialmente nublado a nublado com pancadas de chuva e trovoadas isoladas a tarde,Estavel,24,34,55,90,NE,Fracos/Moderados
03/09/2022,Altamira - PA,Poucas nuvens a nublado,Estavel,24,33,55,90,NE,Fracos/Moderados
04/09/2022,Altamira - PA,Poucas nuvens a parcialmente nublado,Estavel,24,34,55,90,NE,Fracos/Moderados
05/09/2022,Altamira - PA,Poucas nuvens a parcialmente nublado,Estavel,24,33,50,90,NE,Fracos/Moderados
06/09/2022,Altamira - PA,Poucas nuvens a nublado com pancadas de chuva isoladas entre o final da tarde e o inicio da noite,Estavel,22,34,45,95,E - SE,Fracos/Moderados
07/09/2022,Altamira - PA,Claro a nublado,Estavel,22,33,45,95,E - SE,Fracos/Moderados
08/09/2022,Altamira - PA,Claro a nublado,Estavel,22,33,45,95,E - SE,Fracos/Moderados
09/09/2022,Altamira - PA,Claro a parcialmente nublado,Estavel,22,34,45,95,E - NE,Fracos/Moderados
10/09/2022,Altamira - PA,Claro a parcialmente nublado,Estavel,22,35,45,95,E - NE,Fracos/Moderados
11/09/2022,Altamira - PA,Claro a nublado,Estavel,23,35,45,95,E - NE,Fracos/Moderados
12/09/2022,Altamira - PA,Claro a nublado com pancadas de chuva isoladas a tarde,Declinio,23,33,50,95,E - NE,Fracos/Moderados
13/09/2022,Altamira - PA,Claro a nublado,Estavel,25,35,60,95,SE - NE,Fracos/Moderados
14/09/2022,Altamira - PA,Claro a nublado,Estavel,25,35,60,95,SE - NE,Fracos/Moderados
15/09/2022,Altamira - PA,Poucas nuvens a nublado,Estavel,25,33,60,95,SE - NE,Fracos/Moderados
16/09/2022,Altamira - PA,Poucas nuvens a parcialmente nublado,Estavel,25,33,60,95,SE - NE,Fracos/Moderados
17/09/2022,Altamira - PA,Poucas nuvens a parcialmente nublado com pancadas de chuva e trovoadas isoladas a tarde,Estavel,25,33,60,95,SE - NE,Fracos/Moderados
18/09/2022,Altamira - PA,Poucas nuvens a nublado com pancadas de chuva e trovoadas isoladas a tarde,Estavel,25,32,55,95,SE - NE,Fracos/Moderados
19/09/2022,Altamira - PA,Poucas nuvens a nublado,Estavel,23,33,50,95,SE - E,Fracos/Moderados
20/09/2022,Altamira - PA,Claro a nublado,Estavel,23,35,40,95,E - NE,Fracos/Moderados
21/09/2022,Altamira - PA,Claro a nublado com pancadas de chuva isoladas a tarde,Estavel,23,35,40,95,E - NE,Fracos/Moderados
22/09/2022,Altamira - PA,Claro a nublado,Estavel,23,34,40,95,E - NE,Fracos/Moderados
23/09/2022,Altamira - PA,Claro a nublado,Estavel,23,34,40,95,E - NE,Fracos/Moderados
24/09/2022,Altamira - PA,Claro a nublado com pancadas de chuva e trovoadas isoladas a tarde e a noite,Estavel,22,34,45,95,E - NE,Fracos/Moderados
25/09/2022,Altamira - PA,Poucas nuvens a nublado com pancadas de chuva e trovoadas isoladas a tarde e a noite,Declinio,23,32,55,95,E - NE,Fracos/Moderados
26/09/2022,Altamira - PA,Nublado a parcialmente nublado com pancadas de chuva isoladas pela manha e a tarde,Estavel,23,32,50,95,E - NE,Fracos/Moderados
27/09/2022,Altamira - PA,Parcialmente nublado a nublado,Elevacao,23,34,50,95,E - NE,Fracos/Moderados
28/09/2022,Altamira - PA,Parcialmente nublado a nublado,Estavel,24,34,50,95,E - NE,Fracos/Moderados
29/09/2022,Altamira - PA,Parcialmente nublado a nublado com pancadas de chuva isoladas a tarde,Estavel,24,34,50,95,E - NE,Fracos/Moderados
01/09/2022,Alto Alegre - RR,Poucas nuvens a nublado com pancadas de chuva isoladas,Estavel,23,33,60,90,NW - NE,Moderados/Fracos
02/09/2022,Alto Alegre - RR,Parcialmente nublado a nublado com pancadas de chuva e trovoadas isoladas,Estavel,23,31,65,95,N - E,Fracos
03/09/2022,Alto Alegre - RR,Parcialmente nublado a nublado com pancadas de chuva,Estavel,22,31,60,95,NW - E,Fracos
04/09/2022,Alto Alegre - RR,Parcialmente nublado com chuva em areas isoladas,Elevacao,22,32,60,95,NW - NE,Fracos
07/09/2022,Alto Alegre - RR,Parcialmente nublado a nublado com pancadas de chuva isoladas,Estavel,23,32,60,95,NW - NE,Fracos
08/09/2022,Alto Alegre - RR,Parcialmente nublado a nublado com pancadas de chuva e trovoadas isoladas,Estavel,23,31,60,95,NW - NE,Fracos/Moderados
09/09/2022,Alto Alegre - RR,Parcialmente nublado a nublado com pancadas de chuva e trovoadas,Estavel,23,32,60,95,NE - E,Moderados/Fracos
10/09/2022,Alto Alegre - RR,Poucas nuvens a parcialmente nublado com chuva em areas isoladas,Estavel,23,32,60,95,NE - NW,Fracos
11/09/2022,Alto Alegre - RR,Poucas nuvens a parcialmente nublado com possibilidade de chuva em areas isoladas,Estavel,23,33,55,95,NW - NE,Fracos/Moderados
13/09/2022,Alto Alegre - RR,Parcialmente nublado com chuva em areas isoladas,Estavel,22,32,60,95,NE - E,Fracos
14/09/2022,Alto Alegre - RR,Poucas nuvens a nublado com chuva em areas isoladas,Estavel,23,33,60,95,NW - NE,Fracos/Moderados
15/09/2022,Alto Alegre - RR,Poucas nuvens a parcialmente nublado com chuva em areas isoladas,Estavel,23,34,55,95,NW - NE,Fracos/Moderados
16/09/2022,Alto Alegre - RR,Poucas nuvens a nublado com chuva em areas isoladas,Estavel,23,33,55,95,NE - E,Fracos/Moderados
17/09/2022,Alto Alegre - RR,Parcialmente nublado a nublado com pancadas de chuva,Estavel,23,31,60,95,W - SE,Fracos/Moderados
20/09/2022,Alto Alegre - RR,Poucas nuvens a nublado com chuva em areas isoladas,Estavel,23,33,55,95,NE - SE,Fracos
21/09/2022,Alto Alegre - RR,Parcialmente nublado a nublado com chuva em areas isoladas,Estavel,23,32,60,95,NW - NE,Fracos
22/09/2022,Alto Alegre - RR,Poucas nuvens a nublado com chuva em areas isoladas,Estavel,23,33,55,95,NE - E,Moderados/Fracos
23/09/2022,Alto Alegre - RR,Poucas nuvens a parcialmente nublado com chuva em areas isoladas,Estavel,23,34,55,95,NE - SE,Fracos/Moderados
24/09/2022,Alto Alegre - RR,Claro a parcialmente nublado,Estavel,23,35,55,95,NW - NE,Fracos
25/09/2022,Alto Alegre - RR,Claro a parcialmente nublado com possibilidade de chuva em areas isoladas,Estavel,23,35,55,95,NW - NE,Fracos/Moderados
26/09/2022,Alto Alegre - RR,Claro a parcialmente nublado com possibilidade de chuva em areas isoladas,Estavel,23,35,55,95,NW - NE,Fracos/Moderados
27/09/2022,Alto Alegre - RR,Parcialmente nublado a nublado com chuva em areas isoladas,Estavel,23,32,60,95,NW - NE,Fracos
28/09/2022,Alto Alegre - RR,Poucas nuvens a nublado com chuva em areas isoladas,Estavel,23,33,60,95,SE - NE,Fracos
29/09/2022,Alto Alegre - RR,Claro a parcialmente nublado com chuva em areas isoladas,Estavel,23,34,55,95,NE - E,Fracos
01/09/2022,Alto Alegre dos Parecis - RO,Poucas nuvens,Declinio,22,32,40,85,N,Fracos
02/09/2022,Alto Alegre dos Parecis - RO,Poucas nuvens,Declinio,22,32,40,85,N,Fracos
03/09/2022,Alto Alegre dos Parecis - RO,Poucas nuvens,Declinio,22,32,40,85,N,Fracos
04/09/2022,Alto Alegre dos Parecis - RO,Poucas nuvens,Declinio,22,32,40,85,N,Fracos
05/09/2022,Alto Alegre dos Parecis - RO,Poucas nuvens,Declinio,22,32,40,85,N,Fracos
06/09/2022,Alto Alegre dos Parecis - RO,Poucas nuvens,Declinio,22,32,40,85,N,Fracos
07/09/2022,Alto Alegre dos Parecis - RO,Claro a parcialmente nublado,Declinio,21,35,40,85,N,Fracos
08/09/2022,Alto Alegre dos Parecis - RO,Claro a parcialmente nublado,Declinio,21,35,40,85,N,Fracos
09/09/2022,Alto Alegre dos Parecis - RO,Claro a parcialmente nublado,Declinio,21,35,40,85,N,Fracos
10/09/2022,Alto Alegre dos Parecis - RO,Claro a parcialmente nublado,Declinio,24,35,35,80,N,Fracos
11/09/2022,Alto Alegre dos Parecis - RO,Claro a parcialmente nublado,Declinio,24,35,35,80,N,Fracos
12/09/2022,Alto Alegre dos Parecis - RO,Claro a parcialmente nublado,Declinio,24,36,35,75,N,Fracos
13/09/2022,Alto Alegre dos Parecis - RO,Claro a poucas nuvens,Declinio,23,35,40,85,N,Fracos
14/09/2022,Alto Alegre dos Parecis - RO,Poucas nuvens,Estavel,23,34,40,85,NE,Fracos
15/09/2022,Alto Alegre dos Parecis - RO,Poucas nuvens,Estavel,23,34,40,85,NE,Fracos
16/09/2022,Alto Alegre dos Parecis - RO,Poucas nuvens a parcialmente nublado com possibilidade de chuva em areas isoladas ao inicio da noite,Estavel,23,33,40,80,SE,Fracos
17/09/2022,Alto Alegre dos Parecis - RO,Poucas nuvens com possibilidade de chuva em areas isoladas ao inicio da noite,Estavel,24,34,40,80,SE,Fracos
18/09/2022,Alto Alegre dos Parecis - RO,Poucas nuvens,Estavel,24,36,40,75,SE,Fracos
19/09/2022,Alto Alegre dos Parecis - RO,Poucas nuvens,Estavel,25,37,35,75,SE,Fracos
20/09/2022,Alto Alegre dos Parecis - RO,Claro a poucas nuvens,Estavel,25,36,35,75,SE,Fracos
21/09/2022,Alto Alegre dos Parecis - RO,Claro a poucas nuvens,Estavel,25,36,35,75,SE,Fracos
22/09/2022,Alto Alegre dos Parecis - RO,Poucas nuvens,Estavel,25,36,40,75,SE,Fracos
23/09/2022,Alto Alegre dos Parecis - RO,Poucas nuvens com pancadas de chuva isoladas ao inicio da noite,Estavel,24,36,40,90,SE,Fracos
24/09/2022,Alto Alegre dos Parecis - RO,Poucas nuvens com pancadas de chuva isoladas ao inicio da noite,Estavel,24,36,40,90,SE,Fracos
25/09/2022,Alto Alegre dos Parecis - RO,Poucas nuvens com pancadas de chuva isoladas ao inicio da noite,Estavel,24,36,40,90,SE,Fracos
27/09/2022,Alto Alegre dos Parecis - RO,Parcialmente nublado a nublado com pancadas de chuva e trovoadas isoladas,Estavel,22,35,40,95,N - NE,Fracos
28/09/2022,Alto Alegre dos Parecis - RO,Parcialmente nublado a nublado com pancadas de chuva e trovoadas isoladas,Estavel,23,36,45,95,NW - N,Fracos
29/09/2022,Alto Alegre dos Parecis - RO,Nublado a encoberto com pancadas de chuva e trovoadas,Declinio,22,29,60,100,SE - S,Fracos/Moderados
01/09/2022,Alto Paraiso - RO,Poucas nuvens,Declinio,22,32,40,85,N,Fracos
02/09/2022,Alto Paraiso - RO,Poucas nuvens,Declinio,22,32,40,85,N,Fracos
03/09/2022,Alto Paraiso - RO,Poucas nuvens,Declinio,22,32,40,85,N,Fracos
04/09/2022,Alto Paraiso - RO,Poucas nuvens,Declinio,22,32,40,85,N,Fracos
05/09/2022,Alto Paraiso - RO,Poucas nuvens,Declinio,22,32,40,85,N,Fracos
06/09/2022,Alto Paraiso - RO,Poucas nuvens,Declinio,22,32,40,85,N,Fracos
07/09/2022,Alto Paraiso - RO,Claro a parcialmente nublado,Declinio,21,35,40,85,N,Fracos
08/09/2022,Alto Paraiso - RO,Claro a parcialmente nublado,Declinio,21,35,40,85,N,Fracos
09/09/2022,Alto Paraiso - RO,Claro a parcialmente nublado,Declinio,21,35,40,85,N,Fracos
10/09/2022,Alto Paraiso - RO,Claro a parcialmente nublado,Declinio,24,35,35,80,N,Fracos
11/09/2022,Alto Paraiso - RO,Claro a parcialmente nublado,Declinio,24,35,35,80,N,Fracos
12/09/2022,Alto Paraiso - RO,Claro a parcialmente nublado,Declinio,24,36,35,75,N,Fracos
13/09/2022,Alto Paraiso - RO,Claro a poucas nuvens,Declinio,23,35,40,85,N,Fracos
14/09/2022,Alto Paraiso - RO,Poucas nuvens,Estavel,23,34,40,85,NE,Fracos
15/09/2022,Alto Paraiso - RO,Poucas nuvens,Estavel,23,34,40,85,NE,Fracos
16/09/2022,Alto Paraiso - RO,Poucas nuvens a parcialmente nublado com possibilidade de chuva em areas isoladas ao inicio da noite,Estavel,23,33,40,80,SE,Fracos
17/09/2022,Alto Paraiso - RO,Poucas nuvens com possibilidade de chuva em areas isoladas ao inicio da noite,Estavel,24,34,40,80,SE,Fracos
18/09/2022,Alto Paraiso - RO,Poucas nuvens,Estavel,24,36,40,75,SE,Fracos
19/09/2022,Alto Paraiso - RO,Poucas nuvens,Estavel,25,37,35,75,SE,Fracos
